cognitive_ability	math_score	english_score	birth_year	studying_time	grade	female	male	income_status	mother_edu	father_edu	sibling_number
-0.578283012	67.35786438	73.94229126	2000	0	7	1	0	3	3	3	0
0.401872993	66.35949707	66.53471375	2001	4	7	0	1	3	3	6	0
0.485973001	65.36112976	63.75686646	2001	0	7	0	1	3	3	3	1
-0.510263979	63.86358643	66.0717392	2001	1	7	1	0	3	3	3	1
-0.423254997	67.85704803	64.68281555	2001	0	7	0	1	3	3	3	0
0.713518023	69.85377502	58.66415405	2001	2	7	0	1	3	2	3	0
-0.295756012	71.85050201	52.18252182	2000	0	7	0	1	3	2	3	2
0.224980995	65.36112976	61.44199753	2001	0	7	0	1	3	3	5	0
-0.212755993	68.35622406	60.97902298	2001	0	7	1	0	3	2	3	1
0.50484103	75.84396362	62.36794662	2000	1	7	0	1	3	2	2	1
0.365878999	62.86521912	60.51605225	2000	2	7	0	1	3	3	6	0
-0.051272999	39.90282822	48.47872925	2001	0	7	0	1	2	3	3	0
-0.784473002	40.90119171	48.9417038	1999	0	7	0	1	3	3	3	0
1.10641396	81.83415222	68.84957886	2000	3	7	0	1	3	3	3	1
0.455738008	69.35459137	54.0344162	2000	0	7	0	1	3	3	3	0
-0.912642002	72.34968567	74.86824036	2000	0	7	1	0	3	3	3	1
-0.134794995	80.83579254	79.96095276	2000	0	7	0	1	3	3	2	1
0.302314997	76.84233093	79.03500366	2001	0	7	1	0	3	3	3	0
-0.027811	71.35132599	78.57202911	2001	0	7	1	0	3	3	3	1
1.850075006	78.33987427	76.257164	2001	0	7	1	0	3	3	4	1
0.408856988	71.35132599	78.10905457	2001	0	7	1	0	3	3	6	0
0.826707006	66.35949707	79.03500366	2001	3	7	1	0	2	3	3	1
0.816371977	73.84723663	81.81285095	2000	1	7	1	0	3	3	3	1
0.100662999	64.36277008	72.0904007	2001	0	7	1	0	3	3	3	1
-1.024580956	61.86685562	59.1271286	2000	0	7	1	0	2	3	3	0
-0.828390002	46.39220047	60.51605225	2001	0	7	0	1	2	3	6	0
-0.221399993	62.36603928	60.0530777	2000	3	7	0	1	3	3	7	0
-0.916752994	75.84396362	69.77552795	2000	0	7	0	1	3	3	3	0
-0.627390027	75.34477997	74.40526581	2001	1	7	0	1	3	6	3	0
-0.019402999	69.85377502	46.62683487	2000	0	7	0	1	3	3	3	0
-0.210777	64.36277008	65.60876465	2001	0	7	0	1	3	3	3	0
-1.30805397	70.85214233	73.01634216	2000	1	7	1	0	3	3	3	1
-1.331197977	51.38402557	60.51605225	2001	2	7	1	0	3	3	4	2
-0.833247006	75.34477997	74.40526581	2000	0	7	0	1	3	6	3	0
-0.361371011	72.34968567	72.0904007	2000	0	7	1	0	3	6	6	1
-0.332534999	75.84396362	75.79418945	2000	0	7	1	0	3	3	4	1
0.184314996	82.83251953	79.96095276	2000	0	7	0	1	3	3	6	0
0.268445998	72.34968567	79.49797821	2001	0	7	0	1	3	5	3	0
0.069360003	75.34477997	77.64608002	2000	0	7	0	1	2	3	4	0
0.519424975	76.34314728	78.10905457	2001	0	7	0	1	3	3	4	0
0.780914009	77.84069061	78.57202911	2001	0	7	0	1	3	6	6	1
0.184314996	78.33987427	78.10905457	2001	0	7	0	1	2	1	3	1
0.196987003	66.35949707	74.86824036	2001	0	7	0	1	3	6	3	0
-0.542331994	68.85540771	71.62742615	2001	3	7	0	1	3	4	4	1
-1.312849045	38.90446091	58.66415405	2001	0	7	0	1	3	1	1	2
0.446220011	39.40364456	48.0157547	2000	0	7	0	1	3	3	3	0
-0.044713002	62.36603928	72.55336761	2001	0	7	0	1	1	2	3	2
-0.600978971	82.83251953	73.01634216	2001	0	7	0	1	3	2	3	0
-0.730794013	71.85050201	78.10905457	2001	0	7	1	0	3	8	8	0
-1.903282046	70.85214233	53.1084671	2001	0	7	0	1	3	3	3	1
1.067553043	73.34805298	73.01634216	2000	0	7	0	1	2	3	3	1
0.196987003	80.83579254	78.57202911	2000	0	7	0	1	2	3	3	1
1.211923003	80.33660889	62.83092117	2001	1	7	0	1	3	3	3	1
0.564664006	75.34477997	74.86824036	2000	2	7	0	1	3	3	3	0
-0.792689025	59.87012482	56.34928513	1999	0	7	0	1	3	3	4	1
-0.472452998	71.85050201	52.18252182	2000	0	7	0	1	3	3	6	1
-0.853591979	41.40037537	48.0157547	2001	0	7	0	1	3	3	8	0
-1.593448997	66.35949707	76.72013855	2001	5	7	1	0	3	3	3	0
-0.401504993	65.36112976	64.68281555	2000	0	7	0	1	3	2	3	1
0.154393002	82.83251953	82.73879242	2001	0	7	0	1	4	3	3	1
0.088174999	79.83742523	81.81285095	2000	4	7	0	1	3	3	3	0
-0.469660997	71.29708862	60.24335098	1999	0	9	0	1	3	3	3	0
1.018370032	79.83381653	82.7883606	1999	0	9	1	0	3	3	2	2
0.674099028	71.70359802	78.27935791	1998	4	9	1	0	3	3	3	0
0.46152699	80.64684296	83.23925781	1999	0	9	1	0	3	6	3	0
0.230735004	67.23197937	58.43975067	1999	0	9	1	0	3	3	3	1
1.005705953	61.13431931	59.79244995	1998	3	9	0	1	3	3	3	2
0.124660999	54.63014603	53.93074799	1999	2	9	0	1	3	2	3	0
-0.006809	50.56503677	66.10504913	1998	0	9	1	0	3	2	3	1
0.290354997	79.83381653	78.50480652	1999	0	9	1	0	3	3	7	1
0.236222997	63.57338333	62.2723999	1998	0	9	1	0	3	4	4	0
0.110992998	60.72780991	63.625103	1997	1	9	0	1	3	3	3	0
0.141659006	48.93899536	51.90169525	1998	2	9	0	1	4	3	3	1
1.139125943	70.89057922	61.59605026	1997	0	9	0	1	3	2	3	1
-0.294602007	74.14266968	80.08296204	1998	0	9	1	0	4	3	3	0
0.190547004	55.44316864	56.86159897	1998	0	9	1	0	3	5	3	0
-0.230937004	69.6710434	70.1631546	1999	0	9	1	0	3	3	6	2
-0.225943998	66.41896057	64.52690125	1999	0	9	0	1	3	3	3	0
1.399381042	79.42730713	80.75930786	1999	0	9	1	0	3	2	3	1
-0.875644028	70.89057922	69.26135254	1999	0	9	0	1	3	3	6	1
0.430929989	76.5817337	82.11200714	1999	2	9	1	0	4	3	6	0
0.384157985	74.14266968	77.37755585	1998	3	9	1	0	3	4	6	1
-0.612057984	50.97154617	47.8435936	1998	0	9	0	1	3	3	6	0
1.490980983	74.95568848	64.30145264	1998	0	9	0	1	4	3	3	0
1.341375947	87.96403503	84.36650848	1998	0	9	0	1	3	2	3	1
1.763625026	79.83381653	77.15210724	2000	0	9	0	1	3	2	3	1
0.998948991	76.5817337	72.41765594	1999	0	9	1	0	3	2	3	0
-1.411651015	57.47572327	62.2723999	1998	0	9	1	0	3	3	3	0
0.664426982	76.1752243	70.61405182	1999	0	9	0	1	3	2	3	0
0.852317989	73.73615265	75.79940796	1998	1	9	0	1	3	3	6	0
0.664608002	62.76036072	62.04695129	1998	2	9	0	1	3	6	6	0
0.25198701	73.32964325	67.68320465	1999	3	9	0	1	3	3	3	1
-0.439723998	81.45986176	80.98475647	1998	2	9	1	0	3	3	3	0
-0.599335015	74.95568848	70.38860321	1999	2	9	0	1	3	4	4	0
0.679931998	75.97196198	76.47575378	1998	0	9	1	0	3	3	4	1
-0.058499001	70.89057922	73.99580383	1997	1	9	1	0	3	6	3	1
-0.201051995	82.27288055	76.47575378	2000	0	9	1	0	3	2	3	1
0.943841994	78.41103363	79.8575058	1999	0	9	0	1	3	4	7	0
-0.058499001	78.61428833	81.43566132	1998	3	9	1	0	3	2	3	3
0.541152	80.64684296	76.70121002	1998	0	9	1	0	3	3	3	0
-0.098174997	59.91478729	74.8976059	1999	1	9	0	1	3	7	4	0
-0.698983014	78.2077713	81.43566132	1999	2	9	0	1	3	7	8	0
-0.685375988	75.36219788	81.43566132	1998	0	9	1	0	3	2	3	1
0.77800101	75.15894318	79.8575058	1999	1	9	1	0	3	2	4	0
0.876797974	74.14266968	75.34851074	1998	0	9	0	1	3	3	3	0
-0.105452999	76.1752243	78.0539093	1999	2	9	1	0	3	3	4	0
-0.041342001	63.97989655	70.61405182	1999	0	9	1	0	3	3	3	2
-0.88378799	72.51662445	77.60300446	1998	0	9	1	0	3	3	3	0
0.279370993	70.89057922	81.43566132	1998	3	9	1	0	3	5	4	0
0.661049008	77.8012619	79.63205719	1998	2	9	1	0	4	3	6	0
0.180745006	77.3947525	81.43566132	1999	0	9	0	1	3	3	6	0
-0.195547998	74.14266968	64.52690125	1999	0	9	0	1	3	3	3	0
1.232324004	78.2077713	67.68320465	1999	1	9	0	1	3	3	5	0
0.022886001	74.14266968	75.79940796	1998	0	9	1	0	3	3	3	0
1.248185039	82.67939758	61.37060165	1997	0	9	0	1	3	2	3	0
0.138527006	72.51662445	68.35955048	1998	0	9	0	1	2	3	3	1
-0.074068002	73.32964325	68.58500671	1999	0	9	1	0	3	7	8	0
-0.67069298	73.73615265	67.2322998	1997	0	9	0	1	2	2	5	2
-0.303874999	70.89057922	80.98475647	1999	1	9	0	1	3	3	6	0
-0.551612973	76.9882431	69.48680115	1998	1	9	1	0	3	3	6	1
-1.056787968	46.90644073	48.06904602	1999	0	9	0	1	3	3	6	0
-0.118964002	70.07756042	74.8976059	1999	0	9	1	0	2	3	6	0
0.146475002	63.97989655	69.03590393	1999	0	9	1	0	3	3	3	0
0.667870998	80.24032593	50.77444458	1998	0	9	0	1	3	3	3	0
0.154309005	68.4515152	69.26135254	1999	1	9	1	0	3	3	6	0
-0.80044502	70.48406982	73.0940094	1999	1	9	1	0	3	3	4	0
-0.097580001	69.264534	65.87960052	1999	0	9	0	1	2	3	3	0
-0.426488996	63.57338333	59.56700134	1999	0	9	0	1	3	3	3	0
-0.609966993	69.0612793	50.09809494	1998	0	9	0	1	3	2	4	0
1.163861036	51.37805939	74.8976059	1998	0	9	0	1	3	3	3	0
-0.095628001	48.93899536	51.90169525	1998	0	9	0	1	3	6	6	4
0.174808994	69.83112335	63.46678543	2001	0	7	1	0	3	6	6	0
1.359755039	85.59312439	69.64685059	2001	1	7	0	1	3	6	6	0
1.211923003	65.89061737	77.88694	2001	0	7	1	0	3	3	6	1
0.071487002	81.65262604	61.40676498	2001	0	7	0	1	3	2	6	0
1.220445991	77.71212769	79.94696808	2000	0	7	1	0	3	3	3	0
1.519619942	52.09886551	73.76689911	2000	1	7	0	1	2	2	2	0
0.758517027	67.86087036	82.00698853	2000	0	7	0	1	3	2	3	1
1.519619942	58.00961685	69.64685059	2000	0	7	0	1	4	3	3	1
1.021721005	63.92036819	84.06700897	2000	0	7	1	0	3	3	3	1
-0.309237987	52.09886551	73.76689911	2000	1	7	0	1	3	3	6	0
1.211923003	63.92036819	67.58683014	2000	0	7	1	0	3	6	6	0
1.623579979	69.83112335	71.70687866	2000	2	7	0	1	3	4	3	0
1.630151033	77.71212769	61.40676498	2000	0	7	1	0	3	3	3	0
0.938166022	75.74187469	73.76689911	2000	2	7	1	0	3	3	2	0
0.310362995	73.7716217	59.34674072	2000	0	7	0	1	3	3	3	1
1.256276965	71.80136871	79.94696808	2000	0	7	0	1	3	4	5	1
-0.069839001	59.97986984	59.34674072	2000	3	7	1	0	3	2	6	1
1.356950045	77.71212769	84.06700897	2001	2	7	0	1	3	3	3	0
0.764549971	69.83112335	75.82691956	2001	0	7	1	0	3	3	6	0
1.349313021	61.95011902	55.22669601	2001	1	7	0	1	3	4	3	1
0.630339026	73.7716217	57.28672028	2001	1	7	1	0	3	4	4	0
-0.264137	59.97986984	73.76689911	2000	1	7	1	0	3	3	3	2
0.909587979	75.74187469	75.82691956	2001	0	7	0	1	3	3	7	1
0.679843009	79.68237305	77.88694	2000	1	7	1	0	3	3	3	0
1.124667048	52.09886551	86.12702942	2001	2	7	1	0	3	3	6	0
1.211923003	85.59312439	86.12702942	2001	0	7	0	1	2	3	3	1
2.07327199	87.56337738	88.18704987	2001	1	7	0	1	4	3	6	1
1.061977983	79.68237305	71.70687866	2001	2	7	0	1	2	2	3	1
0.654747009	69.83112335	79.94696808	2000	1	7	1	0	3	7	7	0
1.119603038	71.80136871	82.00698853	2000	3	7	0	1	3	3	3	1
0.988879979	61.95011902	71.70687866	2001	2	7	1	0	3	4	6	0
0.690037012	52.09886551	61.40676498	2000	0	7	1	0	2	3	3	1
-1.029026985	73.7716217	69.64685059	2001	1	7	0	1	3	6	6	0
0.184314996	71.80136871	75.82691956	2000	0	7	1	0	3	3	3	1
-0.210703	63.92036819	75.82691956	2001	2	7	1	0	3	3	3	0
0.72447598	50.12861633	69.64685059	2001	1	7	1	0	2	6	6	0
1.129420042	85.59312439	79.94696808	2000	0	7	0	1	2	3	3	0
0.948633015	71.80136871	65.52680969	2001	0	7	1	0	3	6	8	0
0.310025007	69.83112335	51.10665512	2000	0	7	0	1	2	3	3	1
1.507990003	61.95011902	40.80654144	2001	0	7	1	0	3	8	8	1
0.646602988	61.95011902	71.70687866	2000	1	7	1	0	3	3	3	0
0.945670009	63.92036819	57.28672028	2000	4	7	0	1	3	3	3	1
1.557703018	67.86087036	67.58683014	2001	0	7	1	0	3	8	8	0
1.211923003	83.62287903	79.94696808	2001	4	7	0	1	2	6	6	0
0.754620016	77.71212769	65.52680969	2000	1	7	0	1	3	2	6	0
0.968437016	83.62287903	67.58683014	2001	0	7	0	1	3	3	3	0
0.886444986	75.74187469	75.82691956	2001	2	7	0	1	3	3	3	0
0.714984	52.09886551	67.58683014	2001	3	7	1	0	3	3	6	0
1.893352032	83.62287903	55.22669601	2001	0	7	0	1	3	3	3	0
1.320880055	81.65262604	77.88694	2001	1	7	1	0	3	3	3	0
-0.561281025	61.95011902	55.22669601	2001	2	7	1	0	3	7	7	0
0.788003027	67.86087036	65.52680969	2002	3	7	0	1	3	3	6	0
1.507990003	77.71212769	77.88694	2001	0	7	1	0	3	8	8	0
-0.011529	40.27736282	51.10665512	2001	0	7	0	1	3	8	7	1
1.099871993	83.62287903	90.24707794	2000	0	7	1	0	3	3	3	1
0.49039799	67.86087036	69.64685059	2000	0	7	1	0	3	2	3	1
1.022156	77.71212769	63.46678543	2001	0	7	0	1	3	4	7	1
1.211923003	69.83112335	71.70687866	2000	0	7	1	0	2	3	3	0
1.507990003	69.83112335	59.34674072	2001	0	7	0	1	3	7	6	1
-0.012204	69.83112335	71.70687866	2001	2	7	1	0	3	7	8	0
0.39110899	65.89061737	61.40676498	2000	0	7	0	1	3	3	6	1
0.974381983	79.68237305	69.64685059	2001	1	7	1	0	2	2	3	1
0.163638994	67.86087036	79.94696808	2001	0	7	0	1	3	5	4	1
1.621865034	71.80136871	61.40676498	2001	4	7	1	0	3	7	7	1
0.017429	76.32257843	78.53180695	2000	3	9	1	0	3	4	5	1
0.453337014	81.62983704	82.94933319	1999	0	9	0	1	2	3	3	2
-0.534999013	75.91432953	80.00431061	1998	0	9	0	1	3	3	5	0
0.349168003	79.180336	78.95252228	1999	4	9	1	0	2	3	3	1
-0.727302015	61.62556076	53.49916458	1999	0	9	0	1	2	3	3	0
-0.200212002	80.40509033	78.53180695	1999	2	9	1	0	3	2	3	1
-0.289056987	59.99255753	69.90711212	1998	0	9	1	0	3	2	2	0
0.076370999	66.52456665	66.33102417	1998	2	9	0	1	2	2	2	0
-0.332567006	73.05657959	79.16287994	1999	0	9	1	0	1	3	3	0
-0.216455996	63.258564	71.16926575	1999	0	9	1	0	3	2	4	0
0.00164	75.91432953	85.89434814	1998	0	9	0	1	3	3	3	0
0.750258982	67.74932098	66.33102417	1999	3	9	1	0	2	2	3	2
-0.217417002	66.11631775	73.90392303	1999	1	9	1	0	1	3	3	2
-1.021967053	75.91432953	68.43460846	1999	0	9	0	1	3	6	6	0
0.731868982	71.01532745	73.69356537	1999	2	9	1	0	3	3	3	0
0.593756974	68.36169434	78.32144928	1998	0	9	1	0	1	3	3	0
-0.650813997	51.01104736	54.76131439	1998	0	9	0	1	3	4	4	0
-1.246906042	46.52029037	51.81629944	1999	0	9	0	1	3	4	5	0
-0.46499899	54.88942719	60.65134811	1999	0	9	1	0	3	2	3	0
-0.013464	77.13908386	74.7453537	1999	0	9	0	1	2	3	3	1
-1.245666027	47.74504089	54.34059906	1998	0	9	0	1	2	2	2	0
0.411913007	80.20096588	74.1142807	1999	0	9	1	0	3	2	3	0
0.432141989	57.13480377	59.17884064	1999	0	9	0	1	3	2	3	0
-0.006516	56.31830215	60.02027512	1999	0	9	0	1	3	3	3	0
-0.315308005	69.38232422	61.91349792	1998	0	9	0	1	3	3	3	1
0.291586012	83.26284027	84.00112152	1998	0	9	1	0	2	3	3	3
-0.351745009	71.83182526	80.42503357	1999	0	9	0	1	3	4	6	2
-0.624285996	62.44206238	76.84893799	1999	0	9	0	1	1	2	3	0
0.590466976	76.73083496	78.95252228	1999	2	9	0	1	3	3	8	1
-0.500387013	64.89156342	65.69995117	2000	0	9	0	1	3	3	3	1
0.218723997	72.64832306	74.1142807	1999	0	9	0	1	3	3	3	1
-0.249862999	74.28132629	84.00112152	1999	1	9	1	0	3	3	4	0
0.159609005	67.34107208	65.27922821	1999	2	9	0	1	3	3	2	0
0.73980999	84.89584351	76.21786499	1998	2	9	0	1	3	7	7	0
-0.555019975	79.79270935	77.05929565	1999	0	9	0	1	3	2	2	0
-0.244283006	80.40509033	78.53180695	1999	1	9	0	1	3	7	7	0
1.529930949	71.83182526	78.11109161	1998	3	9	0	1	2	6	6	1
-0.159622997	70.60707092	57.49597168	1997	0	9	1	0	3	3	3	0
-0.277687997	65.29981995	68.43460846	1999	3	9	1	0	2	3	3	1
0.656588018	60.80905914	58.75812149	1999	0	9	0	1	3	3	3	0
0.561394989	68.56581879	75.79714966	1999	0	9	1	0	3	6	6	1
1.142709017	73.26070404	82.52861023	2001	1	9	1	0	3	6	3	0
0.268381	67.13694763	60.86170578	1999	2	9	0	1	3	3	3	0
-0.458371997	71.01532745	66.96209717	1999	2	9	0	1	3	3	3	0
-0.000502	76.73083496	68.43460846	1999	1	9	1	0	3	3	3	0
0.513037026	73.05657959	58.12704849	1999	0	9	1	0	3	3	3	0
0.672982991	71.01532745	76.63858032	1998	0	9	0	1	4	3	3	0
0.526953995	81.22158813	81.26646423	2000	0	9	0	1	3	3	3	1
0.560299993	81.22158813	78.11109161	1999	0	9	0	1	3	6	2	0
-0.922747016	58.35955811	61.91349792	1998	2	9	1	0	3	5	7	2
-0.494733989	73.46482849	75.37643433	1998	5	9	1	0	3	3	2	0
-1.16090405	47.74504089	51.81629944	1999	0	9	0	1	3	3	3	0
-0.966018021	66.11631775	68.43460846	1999	0	9	1	0	2	3	3	0
-0.51148802	69.17819977	71.16926575	1998	2	9	1	0	3	2	3	4
0.628121972	71.01532745	72.8521347	1999	2	9	0	1	3	6	3	0
0.390778005	82.03809357	76.42822266	1999	1	9	1	0	3	5	3	0
-0.794134021	62.85031128	56.65454102	1998	0	9	0	1	3	3	3	4
0.003784	78.56796265	78.11109161	1999	0	9	1	0	3	4	7	0
0.686697006	81.62983704	67.59317017	1998	0	9	0	1	3	6	6	1
-1.247467995	54.27705002	54.34059906	1999	0	9	1	0	3	2	3	1
-1.344735026	71.83182526	55.60274887	1999	0	9	0	1	4	2	3	0
0.061191998	61.82968521	53.07844925	1999	0	9	1	0	3	3	3	1
0.417892992	83.26284027	79.16287994	2001	0	9	1	0	2	3	3	0
0.263099015	78.56796265	60.65134811	1999	1	9	1	0	3	3	3	0
-0.222344995	46.52029037	52.23701477	1998	0	9	0	1	3	3	3	0
0.897101998	84.0793457	74.1142807	1999	6	9	1	0	3	6	6	0
1.242800951	76.32257843	81.4768219	1998	0	9	0	1	1	3	6	1
0.01843	69.79057312	57.70633316	1999	0	9	1	0	4	2	3	0
0.718720019	83.26284027	82.52861023	1999	0	9	0	1	5	3	7	1
0.549715996	75.91432953	72.8521347	1999	0	9	1	0	4	2	2	2
-0.550858021	65.09568787	55.60274887	1999	0	9	0	1	3	2	4	0
0.224971995	75.09783173	78.53180695	1998	0	9	1	0	3	3	6	1
0.639432013	64.48331451	80.63539124	1998	0	9	0	1	3	7	3	1
1.287726045	82.85459137	85.89434814	1999	0	9	1	0	3	6	4	1
1.228484988	75.09783173	70.53819275	1997	0	9	0	1	3	6	6	0
0.73734498	76.80371857	68.35316467	2001	0	7	1	0	3	4	6	0
-0.013674	69.3572998	67.82516479	2001	0	7	1	0	3	3	3	0
-1.064528942	59.58388138	58.84926605	2000	0	7	0	1	3	3	3	0
1.46053803	72.6151123	67.29717255	2001	0	7	0	1	3	7	8	0
-0.703086019	53.06826782	57.26528168	2000	1	7	0	1	3	3	2	0
0.046177998	72.6151123	75.21708679	2001	0	7	0	1	3	3	6	0
0.801813006	76.80371857	74.68909454	2001	0	7	1	0	3	5	5	0
-0.628041029	51.67206192	57.26528168	2000	2	7	0	1	2	3	4	0
-0.278129995	66.56489563	67.29717255	2000	1	7	1	0	3	3	3	1
0.182648003	66.56489563	58.84926605	2000	0	7	0	1	2	2	3	0
0.741667986	74.01131439	76.80107117	2001	0	7	1	0	3	7	7	0
0.129780993	40.0370369	43.00944138	2001	0	7	0	1	3	8	6	4
-1.078822017	40.0370369	57.26528168	2001	1	7	1	0	3	3	3	1
-0.94799602	61.91088486	48.81737518	2000	0	7	0	1	3	3	7	0
-0.227954999	74.47671509	68.35316467	2000	0	7	1	0	3	3	3	0
1.388257027	77.26911926	74.68909454	2001	6	7	1	0	3	6	3	0
-0.399448007	50.74126053	53.56932449	2000	0	7	0	1	3	3	6	0
-0.415874004	64.70329285	49.87336349	2001	0	7	0	1	3	6	2	2
0.442557007	75.87291718	80.49702454	2000	0	7	1	0	3	3	3	0
0.585573018	60.51468277	60.43324661	2000	0	7	1	0	3	3	3	0
0.080724001	72.6151123	66.7691803	2001	1	7	1	0	3	2	4	1
-1.384505987	67.03029633	57.26528168	1999	1	7	0	1	3	2	3	1
-0.714830995	50.27585983	66.7691803	2001	0	7	1	0	3	3	6	0
0.373355001	62.37628555	65.71318817	2001	0	7	0	1	2	2	3	0
-0.450190991	67.96109772	77.85705566	2000	0	7	1	0	3	3	3	0
0.564162016	61.44548416	50.92935181	2001	0	7	0	1	3	3	7	1
0.414249003	68.42649841	69.93714142	2001	0	7	0	1	3	3	3	0
-0.585795999	69.3572998	69.40914917	2001	1	7	0	1	3	3	3	0
-0.330486	73.5459137	77.32906342	2000	2	7	1	0	3	3	3	0
-0.136647999	63.77249146	63.0732193	2001	0	7	0	1	3	3	5	0
-0.134728998	65.16869354	56.20929337	2000	0	7	0	1	3	3	3	0
0.648617029	74.47671509	65.71318817	2001	0	7	0	1	3	3	3	0
-1.112409949	37.24462891	58.84926605	2001	0	7	0	1	3	3	6	0
-0.390197992	54.46446991	45.64941025	1999	0	7	0	1	2	3	5	1
-1.372374058	52.60286331	41.425457	2002	0	7	0	1	3	6	3	0
1.439846039	72.6151123	72.04911804	1999	0	7	0	1	3	3	6	1
0.184841007	55.860672	64.65720367	2000	2	7	0	1	3	3	3	0
0.239717007	73.080513	74.16109467	2001	0	7	1	0	3	6	6	0
-1.052345037	45.15644836	50.40135956	2001	0	7	0	1	3	2	6	0
1.390390992	78.19992065	79.44104004	2001	0	7	1	0	3	3	3	0
0.774401009	76.33831787	70.4651413	2001	1	7	0	1	3	3	3	1
1.10047698	74.47671509	74.68909454	2001	1	7	1	0	2	3	6	1
1.092823982	77.26911926	76.27307129	2001	0	7	1	0	3	4	4	1
-0.273225993	76.33831787	76.80107117	2001	1	7	0	1	3	3	6	0
-0.028739	77.26911926	82.60900116	2001	0	7	1	0	3	3	3	0
1.446563005	74.94211578	73.63310242	2001	2	7	1	0	3	3	3	0
0.049383	76.33831787	76.27307129	2000	1	7	0	1	3	6	6	0
0.872457981	79.13072205	81.55301666	2001	5	7	0	1	4	7	7	0
1.211923003	76.33831787	78.91304779	2000	0	7	1	0	3	7	7	0
0.072264999	73.5459137	81.02502441	2001	0	7	1	0	3	6	8	1
0.772571981	77.26911926	75.74507904	2001	1	7	1	0	3	3	3	0
-1.933174968	79.13072205	82.60900116	2000	1	7	0	1	3	3	3	0
0.309475988	78.19992065	78.91304779	1999	0	7	1	0	4	6	6	1
-0.344132006	76.33831787	73.63310242	2001	0	7	0	1	4	7	8	0
0.331880003	78.19992065	77.85705566	2000	0	7	1	0	3	3	3	0
-0.297677994	66.56489563	60.96124268	2001	3	7	0	1	3	3	3	0
0.839061022	71.68431091	74.68909454	2001	2	7	0	1	2	3	3	0
0.293790996	78.19992065	77.32906342	2000	0	7	1	0	3	2	3	1
1.281677008	77.26911926	78.91304779	2002	0	7	1	0	3	3	4	2
0.974381983	78.66532135	78.91304779	2001	1	7	0	1	3	3	3	0
1.826478004	76.33831787	77.85705566	2001	0	7	1	0	3	6	6	0
0.80647099	75.87291718	79.96903229	2001	0	7	1	0	3	6	6	0
-0.758311987	74.01131439	74.68909454	2001	1	7	1	0	3	8	7	0
0.781181991	73.080513	70.99313354	2000	2	7	0	1	3	3	6	1
0.465833008	67.96109772	69.40914917	2001	0	7	1	0	3	6	3	0
0.592745006	76.80371857	83.13700104	2001	0	7	0	1	3	6	6	0
-0.447198987	74.01131439	78.38504791	2000	0	7	0	1	3	3	6	0
0.877828002	74.47671509	72.57711792	2001	0	7	1	0	3	2	2	1
1.389037013	78.66532135	78.91304779	2001	2	7	0	1	3	4	6	0
-0.378354013	75.87291718	75.74507904	2000	0	7	0	1	3	6	7	0
0.621244013	78.19992065	77.85705566	2001	0	7	1	0	3	3	3	1
0.859655976	78.66532135	81.02502441	2001	0	7	0	1	3	7	7	0
0.470777988	74.47671509	72.04911804	2000	0	7	1	0	3	3	3	0
-0.216031998	78.19992065	78.91304779	2001	1	7	1	0	3	7	7	0
0.207559004	76.33831787	72.04911804	2000	0	7	0	1	3	8	7	0
0.039347	74.47671509	73.10511017	2001	1	7	1	0	3	3	3	1
0.789359987	75.40751648	74.68909454	2000	0	7	1	0	3	3	2	0
0.406955004	78.19992065	79.44104004	2001	1	7	0	1	3	3	4	0
0.281850994	78.66532135	77.85705566	2001	0	7	0	1	4	3	6	0
1.448197007	78.19992065	70.99313354	2001	0	7	0	1	2	3	6	0
0.301160991	58.0275116	49.67754745	1999	0	9	0	1	3	6	6	3
0.097627997	62.45463943	58.3843956	1999	1	9	0	1	3	5	5	2
-1.026604056	46.07427597	44.31948471	1999	0	9	0	1	3	3	3	0
-0.390475988	49.17326355	61.50993347	1998	0	9	0	1	4	7	8	2
0.937326014	74.40787506	78.92362976	1998	0	9	1	0	3	3	5	1
0.631341994	68.2098999	81.82591248	1999	2	9	0	1	3	3	6	1
0.277718991	75.29330444	79.1468811	1998	2	9	1	0	3	2	6	1
0.978848994	70.42346191	75.12833405	1999	0	9	0	1	3	3	7	0
0.887255013	80.16313934	77.80736542	1998	0	9	1	0	3	3	3	0
-0.056839	68.2098999	76.02134705	1999	2	9	1	0	3	3	4	1
0.456005991	45.63156128	44.09623337	1999	0	9	0	1	2	3	3	2
1.739225984	77.50686646	73.78882599	1999	0	9	0	1	3	3	2	0
0.47093001	60.24107742	67.09124756	1997	1	9	0	1	3	2	3	1
1.118504047	83.26213074	67.98425293	1997	0	9	0	1	3	2	2	0
-0.070584998	75.29330444	71.33304596	1999	3	9	1	0	3	3	3	0
1.114603043	74.40787506	72.89581299	1998	1	9	1	0	3	6	7	1
1.00170505	74.85058594	76.24459839	1999	0	9	0	1	4	2	3	1
0.700304985	75.73601532	85.84445953	1999	0	9	0	1	2	3	6	0
-0.387616992	51.82953644	59.05415344	1999	1	9	0	1	2	3	3	1
0.949338019	74.85058594	75.7980957	1999	2	9	1	0	3	3	7	1
1.301769018	76.1787262	74.01207733	1999	4	9	0	1	3	3	4	0
-0.442782015	64.66819763	57.93789291	1999	1	9	0	1	3	6	6	1
0.142745003	73.52245331	79.59339142	1999	0	9	0	1	3	3	3	0
0.241754994	78.39228821	82.27242279	1999	3	9	1	0	3	3	6	0
